subgrupo,fecha,semana_registro,turno,linea,sku,formato_L,hora,n_obs,volumen_mL
266,2026-08-11,4,B (14-22),L1,CIT-L05,0.5,16:00,3,503.1
266,2026-08-11,4,B (14-22),L1,CIT-L05,0.5,16:00,4,502.98
266,2026-08-11,4,B (14-22),L1,CIT-L05,0.5,16:00,5,502.23
267,2026-08-11,4,B (14-22),L1,CIT-L05,0.5,18:00,1,505.9
267,2026-08-11,4,B (14-22),L1,CIT-L05,0.5,18:00,2,502.26
267,2026-08-11,4,B (14-22),L1,CIT-L05,0.5,18:00,3,501.59
267,2026-08-11,4,B (14-22),L1,CIT-L05,0.5,18:00,4,500.39
267,2026-08-11,4,B (14-22),L1,CIT-L05,0.5,18:00,5,505.23
268,2026-08-11,4,B (14-22),L1,CIT-L05,0.5,20:00,1,506.92
268,2026-08-11,4,B (14-22),L1,CIT-L05,0.5,20:00,2,501.41
268,2026-08-11,4,B (14-22),L1,CIT-L05,0.5,20:00,3,502.81
268,2026-08-11,4,B (14-22),L1,CIT-L05,0.5,20:00,4,505.97
268,2026-08-11,4,B (14-22),L1,CIT-L05,0.5,20:00,5,499.69
269,2026-08-12,4,A (06-14),L1,FUN-B05,0.5,06:00,1,505.47
269,2026-08-12,4,A (06-14),L1,FUN-B05,0.5,06:00,2,503.42
269,2026-08-12,4,A (06-14),L1,FUN-B05,0.5,06:00,3,500.62
269,2026-08-12,4,A (06-14),L1,FUN-B05,0.5,06:00,4,505.05
269,2026-08-12,4,A (06-14),L1,FUN-B05,0.5,06:00,5,500.46
270,2026-08-12,4,A (06-14),L1,FUN-B05,0.5,08:00,1,498.38
270,2026-08-12,4,A (06-14),L1,FUN-B05,0.5,08:00,2,502.86
270,2026-08-12,4,A (06-14),L1,FUN-B05,0.5,08:00,3,497.39
270,2026-08-12,4,A (06-14),L1,FUN-B05,0.5,08:00,4,502.47
270,2026-08-12,4,A (06-14),L1,FUN-B05,0.5,08:00,5,505.59
271,2026-08-12,4,A (06-14),L1,FUN-B05,0.5,10:00,1,504.34
271,2026-08-12,4,A (06-14),L1,FUN-B05,0.5,10:00,2,502.45
271,2026-08-12,4,A (06-14),L1,FUN-B05,0.5,10:00,3,507.24
271,2026-08-12,4,A (06-14),L1,FUN-B05,0.5,10:00,4,500.42
271,2026-08-12,4,A (06-14),L1,FUN-B05,0.5,10:00,5,502.36
272,2026-08-12,4,A (06-14),L1,FUN-B05,0.5,12:00,1,501.68
272,2026-08-12,4,A (06-14),L1,FUN-B05,0.5,12:00,2,503.6
272,2026-08-12,4,A (06-14),L1,FUN-B05,0.5,12:00,3,503.76
272,2026-08-12,4,A (06-14),L1,FUN-B05,0.5,12:00,4,500.93
272,2026-08-12,4,A (06-14),L1,FUN-B05,0.5,12:00,5,501.36
273,2026-08-12,4,B (14-22),L1,NEC-D05,0.5,14:00,1,502.39
273,2026-08-12,4,B (14-22),L1,NEC-D05,0.5,14:00,2,499.67
273,2026-08-12,4,B (14-22),L1,NEC-D05,0.5,14:00,3,505.06
273,2026-08-12,4,B (14-22),L1,NEC-D05,0.5,14:00,4,503.18
273,2026-08-12,4,B (14-22),L1,NEC-D05,0.5,14:00,5,501.82
274,2026-08-12,4,B (14-22),L1,NEC-D05,0.5,16:00,1,504.94
274,2026-08-12,4,B (14-22),L1,NEC-D05,0.5,16:00,2,500.91
274,2026-08-12,4,B (14-22),L1,NEC-D05,0.5,16:00,3,499.54
274,2026-08-12,4,B (14-22),L1,NEC-D05,0.5,16:00,4,501.75
274,2026-08-12,4,B (14-22),L1,NEC-D05,0.5,16:00,5,506.61
275,2026-08-12,4,B (14-22),L1,NEC-D05,0.5,18:00,1,501.72
275,2026-08-12,4,B (14-22),L1,NEC-D05,0.5,18:00,2,504.73
275,2026-08-12,4,B (14-22),L1,NEC-D05,0.5,18:00,3,502.84
275,2026-08-12,4,B (14-22),L1,NEC-D05,0.5,18:00,4,503.33
275,2026-08-12,4,B (14-22),L1,NEC-D05,0.5,18:00,5,503.73
276,2026-08-12,4,B (14-22),L1,NEC-D05,0.5,20:00,1,501.97
276,2026-08-12,4,B (14-22),L1,NEC-D05,0.5,20:00,2,498.19
276,2026-08-12,4,B (14-22),L1,NEC-D05,0.5,20:00,3,503.27
276,2026-08-12,4,B (14-22),L1,NEC-D05,0.5,20:00,4,503.33
276,2026-08-12,4,B (14-22),L1,NEC-D05,0.5,20:00,5,502.3
277,2026-08-10,4,A (06-14),L2,CIT-L15,1.5,06:00,1,1502.83
277,2026-08-10,4,A (06-14),L2,CIT-L15,1.5,06:00,2,1498.33
277,2026-08-10,4,A (06-14),L2,CIT-L15,1.5,06:00,3,1508.62
277,2026-08-10,4,A (06-14),L2,CIT-L15,1.5,06:00,4,1504.83
277,2026-08-10,4,A (06-14),L2,CIT-L15,1.5,06:00,5,1509.39
278,2026-08-10,4,A (06-14),L2,CIT-L15,1.5,08:00,1,1497.66
278,2026-08-10,4,A (06-14),L2,CIT-L15,1.5,08:00,2,1503.27
278,2026-08-10,4,A (06-14),L2,CIT-L15,1.5,08:00,3,1499.23
278,2026-08-10,4,A (06-14),L2,CIT-L15,1.5,08:00,4,1500.04
278,2026-08-10,4,A (06-14),L2,CIT-L15,1.5,08:00,5,1503.53
279,2026-08-10,4,A (06-14),L2,CIT-L15,1.5,10:00,1,1499.44
279,2026-08-10,4,A (06-14),L2,CIT-L15,1.5,10:00,2,1495.3
279,2026-08-10,4,A (06-14),L2,CIT-L15,1.5,10:00,3,1501.3
279,2026-08-10,4,A (06-14),L2,CIT-L15,1.5,10:00,4,1499.16
279,2026-08-10,4,A (06-14),L2,CIT-L15,1.5,10:00,5,1505.15
280,2026-08-10,4,A (06-14),L2,CIT-L15,1.5,12:00,1,1501.67
280,2026-08-10,4,A (06-14),L2,CIT-L15,1.5,12:00,2,1503.97
280,2026-08-10,4,A (06-14),L2,CIT-L15,1.5,12:00,3,1494.82
280,2026-08-10,4,A (06-14),L2,CIT-L15,1.5,12:00,4,1502.38
280,2026-08-10,4,A (06-14),L2,CIT-L15,1.5,12:00,5,1496.02
281,2026-08-10,4,B (14-22),L2,CIT-L15,1.5,14:00,1,1498.09
281,2026-08-10,4,B (14-22),L2,CIT-L15,1.5,14:00,2,1503.9
281,2026-08-10,4,B (14-22),L2,CIT-L15,1.5,14:00,3,1501.5
281,2026-08-10,4,B (14-22),L2,CIT-L15,1.5,14:00,4,1504.74
281,2026-08-10,4,B (14-22),L2,CIT-L15,1.5,14:00,5,1502.38
282,2026-08-10,4,B (14-22),L2,CIT-L15,1.5,16:00,1,1506.29
282,2026-08-10,4,B (14-22),L2,CIT-L15,1.5,16:00,2,1504.32
282,2026-08-10,4,B (14-22),L2,CIT-L15,1.5,16:00,3,1508.0
282,2026-08-10,4,B (14-22),L2,CIT-L15,1.5,16:00,4,1502.86
282,2026-08-10,4,B (14-22),L2,CIT-L15,1.5,16:00,5,1500.77
283,2026-08-10,4,B (14-22),L2,CIT-L15,1.5,18:00,1,1501.84
283,2026-08-10,4,B (14-22),L2,CIT-L15,1.5,18:00,2,1501.68
283,2026-08-10,4,B (14-22),L2,CIT-L15,1.5,18:00,3,1502.98
283,2026-08-10,4,B (14-22),L2,CIT-L15,1.5,18:00,4,1499.68
283,2026-08-10,4,B (14-22),L2,CIT-L15,1.5,18:00,5,1505.13
284,2026-08-10,4,B (14-22),L2,CIT-L15,1.5,20:00,1,1508.44
284,2026-08-10,4,B (14-22),L2,CIT-L15,1.5,20:00,2,1499.95
284,2026-08-10,4,B (14-22),L2,CIT-L15,1.5,20:00,3,1504.09
284,2026-08-10,4,B (14-22),L2,CIT-L15,1.5,20:00,4,1512.41
284,2026-08-10,4,B (14-22),L2,CIT-L15,1.5,20:00,5,1502.21
285,2026-08-10,4,C (22-06),L2,NEC-D15,1.5,22:00,1,1496.3
285,2026-08-10,4,C (22-06),L2,NEC-D15,1.5,22:00,2,1503.18
285,2026-08-10,4,C (22-06),L2,NEC-D15,1.5,22:00,3,1513.22
285,2026-08-10,4,C (22-06),L2,NEC-D15,1.5,22:00,4,1503.57
285,2026-08-10,4,C (22-06),L2,NEC-D15,1.5,22:00,5,1504.51
286,2026-08-10,4,C (22-06),L2,NEC-D15,1.5,00:00,1,1502.63
286,2026-08-10,4,C (22-06),L2,NEC-D15,1.5,00:00,2,1511.27
286,2026-08-10,4,C (22-06),L2,NEC-D15,1.5,00:00,3,1510.82
286,2026-08-10,4,C (22-06),L2,NEC-D15,1.5,00:00,4,1507.09
286,2026-08-10,4,C (22-06),L2,NEC-D15,1.5,00:00,5,1510.8
287,2026-08-10,4,C (22-06),L2,NEC-D15,1.5,02:00,1,1512.48
287,2026-08-10,4,C (22-06),L2,NEC-D15,1.5,02:00,2,1502.86
287,2026-08-10,4,C (22-06),L2,NEC-D15,1.5,02:00,3,1514.93
287,2026-08-10,4,C (22-06),L2,NEC-D15,1.5,02:00,4,1510.02
287,2026-08-10,4,C (22-06),L2,NEC-D15,1.5,02:00,5,1516.29
288,2026-08-10,4,C (22-06),L2,NEC-D15,1.5,04:00,1,1508.34
288,2026-08-10,4,C (22-06),L2,NEC-D15,1.5,04:00,2,1506.19
288,2026-08-10,4,C (22-06),L2,NEC-D15,1.5,04:00,3,1498.65
288,2026-08-10,4,C (22-06),L2,NEC-D15,1.5,04:00,4,1505.93
288,2026-08-10,4,C (22-06),L2,NEC-D15,1.5,04:00,5,1493.59
289,2026-08-11,4,A (06-14),L2,NEC-D15,1.5,06:00,1,1506.3
289,2026-08-11,4,A (06-14),L2,NEC-D15,1.5,06:00,2,1507.45
289,2026-08-11,4,A (06-14),L2,NEC-D15,1.5,06:00,3,1502.25
289,2026-08-11,4,A (06-14),L2,NEC-D15,1.5,06:00,4,1506.2
289,2026-08-11,4,A (06-14),L2,NEC-D15,1.5,06:00,5,1502.17
290,2026-08-11,4,A (06-14),L2,NEC-D15,1.5,08:00,1,1497.62
290,2026-08-11,4,A (06-14),L2,NEC-D15,1.5,08:00,2,1505.18
290,2026-08-11,4,A (06-14),L2,NEC-D15,1.5,08:00,3,1499.94
290,2026-08-11,4,A (06-14),L2,NEC-D15,1.5,08:00,4,1495.66
290,2026-08-11,4,A (06-14),L2,NEC-D15,1.5,08:00,5,1507.18
291,2026-08-11,4,A (06-14),L2,NEC-D15,1.5,10:00,1,1504.29
291,2026-08-11,4,A (06-14),L2,NEC-D15,1.5,10:00,2,1494.95
291,2026-08-11,4,A (06-14),L2,NEC-D15,1.5,10:00,3,1500.72
291,2026-08-11,4,A (06-14),L2,NEC-D15,1.5,10:00,4,1492.72
291,2026-08-11,4,A (06-14),L2,NEC-D15,1.5,10:00,5,1513.19
292,2026-08-11,4,A (06-14),L2,NEC-D15,1.5,12:00,1,1499.01
292,2026-08-11,4,A (06-14),L2,NEC-D15,1.5,12:00,2,1503.81
292,2026-08-11,4,A (06-14),L2,NEC-D15,1.5,12:00,3,1506.03
292,2026-08-11,4,A (06-14),L2,NEC-D15,1.5,12:00,4,1494.32
292,2026-08-11,4,A (06-14),L2,NEC-D15,1.5,12:00,5,1504.47
293,2026-08-11,4,B (14-22),L2,CIT-L30,3.0,14:00,1,3019.88
293,2026-08-11,4,B (14-22),L2,CIT-L30,3.0,14:00,2,2998.7
293,2026-08-11,4,B (14-22),L2,CIT-L30,3.0,14:00,3,3015.56
293,2026-08-11,4,B (14-22),L2,CIT-L30,3.0,14:00,4,3005.21
293,2026-08-11,4,B (14-22),L2,CIT-L30,3.0,14:00,5,3005.63
294,2026-08-11,4,B (14-22),L2,CIT-L30,3.0,16:00,1,3006.86
294,2026-08-11,4,B (14-22),L2,CIT-L30,3.0,16:00,2,3014.49
294,2026-08-11,4,B (14-22),L2,CIT-L30,3.0,16:00,3,3013.85
294,2026-08-11,4,B (14-22),L2,CIT-L30,3.0,16:00,4,3005.08
294,2026-08-11,4,B (14-22),L2,CIT-L30,3.0,16:00,5,3011.78
295,2026-08-11,4,B (14-22),L2,CIT-L30,3.0,18:00,1,3016.33
295,2026-08-11,4,B (14-22),L2,CIT-L30,3.0,18:00,2,2996.25
295,2026-08-11,4,B (14-22),L2,CIT-L30,3.0,18:00,3,2993.5
295,2026-08-11,4,B (14-22),L2,CIT-L30,3.0,18:00,4,3010.7
295,2026-08-11,4,B (14-22),L2,CIT-L30,3.0,18:00,5,3007.17
296,2026-08-11,4,B (14-22),L2,CIT-L30,3.0,20:00,1,3001.12
296,2026-08-11,4,B (14-22),L2,CIT-L30,3.0,20:00,2,3012.82
296,2026-08-11,4,B (14-22),L2,CIT-L30,3.0,20:00,3,3007.71
296,2026-08-11,4,B (14-22),L2,CIT-L30,3.0,20:00,4,3014.35
296,2026-08-11,4,B (14-22),L2,CIT-L30,3.0,20:00,5,2992.95
297,2026-08-11,4,C (22-06),L2,FUN-B30,3.0,22:00,1,3008.06
297,2026-08-11,4,C (22-06),L2,FUN-B30,3.0,22:00,2,3027.39
297,2026-08-11,4,C (22-06),L2,FUN-B30,3.0,22:00,3,3021.21
297,2026-08-11,4,C (22-06),L2,FUN-B30,3.0,22:00,4,2996.2
297,2026-08-11,4,C (22-06),L2,FUN-B30,3.0,22:00,5,3013.07
298,2026-08-11,4,C (22-06),L2,FUN-B30,3.0,00:00,1,3011.06
298,2026-08-11,4,C (22-06),L2,FUN-B30,3.0,00:00,2,3008.32
298,2026-08-11,4,C (22-06),L2,FUN-B30,3.0,00:00,3,3014.73
298,2026-08-11,4,C (22-06),L2,FUN-B30,3.0,00:00,4,2996.16
298,2026-08-11,4,C (22-06),L2,FUN-B30,3.0,00:00,5,3015.75
299,2026-08-11,4,C (22-06),L2,FUN-B30,3.0,02:00,1,3007.97
299,2026-08-11,4,C (22-06),L2,FUN-B30,3.0,02:00,2,3010.54
299,2026-08-11,4,C (22-06),L2,FUN-B30,3.0,02:00,3,3014.32
299,2026-08-11,4,C (22-06),L2,FUN-B30,3.0,02:00,4,2999.35
299,2026-08-11,4,C (22-06),L2,FUN-B30,3.0,02:00,5,3003.95
300,2026-08-11,4,C (22-06),L2,FUN-B30,3.0,04:00,1,3017.1
300,2026-08-11,4,C (22-06),L2,FUN-B30,3.0,04:00,2,3018.98
300,2026-08-11,4,C (22-06),L2,FUN-B30,3.0,04:00,3,3028.81
300,2026-08-11,4,C (22-06),L2,FUN-B30,3.0,04:00,4,3030.49
300,2026-08-11,4,C (22-06),L2,FUN-B30,3.0,04:00,5,3009.91
301,2026-08-12,4,A (06-14),L2,FUN-B30,3.0,06:00,1,3015.83
301,2026-08-12,4,A (06-14),L2,FUN-B30,3.0,06:00,2,3019.74
301,2026-08-12,4,A (06-14),L2,FUN-B30,3.0,06:00,3,3023.99
301,2026-08-12,4,A (06-14),L2,FUN-B30,3.0,06:00,4,3002.49
301,2026-08-12,4,A (06-14),L2,FUN-B30,3.0,06:00,5,2996.46
302,2026-08-12,4,A (06-14),L2,FUN-B30,3.0,08:00,1,3030.65
302,2026-08-12,4,A (06-14),L2,FUN-B30,3.0,08:00,2,3006.18
302,2026-08-12,4,A (06-14),L2,FUN-B30,3.0,08:00,3,3023.5
302,2026-08-12,4,A (06-14),L2,FUN-B30,3.0,08:00,4,3017.84
302,2026-08-12,4,A (06-14),L2,FUN-B30,3.0,08:00,5,3018.77
303,2026-08-12,4,A (06-14),L2,FUN-B30,3.0,10:00,1,3014.22
303,2026-08-12,4,A (06-14),L2,FUN-B30,3.0,10:00,2,3014.02
303,2026-08-12,4,A (06-14),L2,FUN-B30,3.0,10:00,3,3009.38
303,2026-08-12,4,A (06-14),L2,FUN-B30,3.0,10:00,4,3005.48
303,2026-08-12,4,A (06-14),L2,FUN-B30,3.0,10:00,5,3002.54
304,2026-08-12,4,A (06-14),L2,FUN-B30,3.0,12:00,1,3000.41
304,2026-08-12,4,A (06-14),L2,FUN-B30,3.0,12:00,2,3003.26
304,2026-08-12,4,A (06-14),L2,FUN-B30,3.0,12:00,3,3015.24
304,2026-08-12,4,A (06-14),L2,FUN-B30,3.0,12:00,4,3011.91
304,2026-08-12,4,A (06-14),L2,FUN-B30,3.0,12:00,5,3007.76
305,2026-08-12,4,B (14-22),L2,NEC-D30,3.0,14:00,1,3020.82
305,2026-08-12,4,B (14-22),L2,NEC-D30,3.0,14:00,2,3019.57
305,2026-08-12,4,B (14-22),L2,NEC-D30,3.0,14:00,3,3000.91
305,2026-08-12,4,B (14-22),L2,NEC-D30,3.0,14:00,4,3009.26
305,2026-08-12,4,B (14-22),L2,NEC-D30,3.0,14:00,5,3016.95
306,2026-08-12,4,B (14-22),L2,NEC-D30,3.0,16:00,1,3000.04
306,2026-08-12,4,B (14-22),L2,NEC-D30,3.0,16:00,2,3014.84
306,2026-08-12,4,B (14-22),L2,NEC-D30,3.0,16:00,3,3016.5
306,2026-08-12,4,B (14-22),L2,NEC-D30,3.0,16:00,4,3019.86
306,2026-08-12,4,B (14-22),L2,NEC-D30,3.0,16:00,5,3014.61
307,2026-08-12,4,B (14-22),L2,NEC-D30,3.0,18:00,1,3019.48
307,2026-08-12,4,B (14-22),L2,NEC-D30,3.0,18:00,2,3002.33
307,2026-08-12,4,B (14-22),L2,NEC-D30,3.0,18:00,3,2995.39
307,2026-08-12,4,B (14-22),L2,NEC-D30,3.0,18:00,4,2999.19
307,2026-08-12,4,B (14-22),L2,NEC-D30,3.0,18:00,5,2999.43
308,2026-08-12,4,B (14-22),L2,NEC-D30,3.0,20:00,1,3014.84
308,2026-08-12,4,B (14-22),L2,NEC-D30,3.0,20:00,2,3012.58
308,2026-08-12,4,B (14-22),L2,NEC-D30,3.0,20:00,3,2999.86
308,2026-08-12,4,B (14-22),L2,NEC-D30,3.0,20:00,4,3015.32
308,2026-08-12,4,B (14-22),L2,NEC-D30,3.0,20:00,5,3009.66
309,2026-08-12,4,C (22-06),L2,FUN-B15,1.5,22:00,1,1496.15
309,2026-08-12,4,C (22-06),L2,FUN-B15,1.5,22:00,2,1507.3
309,2026-08-12,4,C (22-06),L2,FUN-B15,1.5,22:00,3,1500.97
309,2026-08-12,4,C (22-06),L2,FUN-B15,1.5,22:00,4,1496.75
309,2026-08-12,4,C (22-06),L2,FUN-B15,1.5,22:00,5,1500.42
310,2026-08-12,4,C (22-06),L2,FUN-B15,1.5,00:00,1,1509.42
310,2026-08-12,4,C (22-06),L2,FUN-B15,1.5,00:00,2,1508.62
310,2026-08-12,4,C (22-06),L2,FUN-B15,1.5,00:00,3,1511.13
310,2026-08-12,4,C (22-06),L2,FUN-B15,1.5,00:00,4,1511.04
310,2026-08-12,4,C (22-06),L2,FUN-B15,1.5,00:00,5,1498.97
311,2026-08-12,4,C (22-06),L2,FUN-B15,1.5,02:00,1,1515.94
311,2026-08-12,4,C (22-06),L2,FUN-B15,1.5,02:00,2,1506.28
311,2026-08-12,4,C (22-06),L2,FUN-B15,1.5,02:00,3,1512.54
311,2026-08-12,4,C (22-06),L2,FUN-B15,1.5,02:00,4,1506.61
311,2026-08-12,4,C (22-06),L2,FUN-B15,1.5,02:00,5,1499.97
312,2026-08-12,4,C (22-06),L2,FUN-B15,1.5,04:00,1,1501.07
312,2026-08-12,4,C (22-06),L2,FUN-B15,1.5,04:00,2,1504.55
312,2026-08-12,4,C (22-06),L2,FUN-B15,1.5,04:00,3,1510.87
312,2026-08-12,4,C (22-06),L2,FUN-B15,1.5,04:00,4,1507.84
312,2026-08-12,4,C (22-06),L2,FUN-B15,1.5,04:00,5,1501.61
313,2026-08-13,4,A (06-14),L2,FUN-B15,1.5,06:00,1,1501.58
313,2026-08-13,4,A (06-14),L2,FUN-B15,1.5,06:00,2,1503.56
313,2026-08-13,4,A (06-14),L2,FUN-B15,1.5,06:00,3,1504.49
313,2026-08-13,4,A (06-14),L2,FUN-B15,1.5,06:00,4,1504.25
313,2026-08-13,4,A (06-14),L2,FUN-B15,1.5,06:00,5,1507.55
314,2026-08-13,4,A (06-14),L2,FUN-B15,1.5,08:00,1,1507.21
314,2026-08-13,4,A (06-14),L2,FUN-B15,1.5,08:00,2,1508.04
314,2026-08-13,4,A (06-14),L2,FUN-B15,1.5,08:00,3,1498.69
314,2026-08-13,4,A (06-14),L2,FUN-B15,1.5,08:00,4,1506.76
314,2026-08-13,4,A (06-14),L2,FUN-B15,1.5,08:00,5,1503.24
315,2026-08-13,4,A (06-14),L2,FUN-B15,1.5,10:00,1,1506.48
315,2026-08-13,4,A (06-14),L2,FUN-B15,1.5,10:00,2,1500.41
315,2026-08-13,4,A (06-14),L2,FUN-B15,1.5,10:00,3,1505.43
315,2026-08-13,4,A (06-14),L2,FUN-B15,1.5,10:00,4,1507.27
315,2026-08-13,4,A (06-14),L2,FUN-B15,1.5,10:00,5,1501.48
316,2026-08-13,4,A (06-14),L2,FUN-B15,1.5,12:00,1,1501.71
316,2026-08-13,4,A (06-14),L2,FUN-B15,1.5,12:00,2,1496.93
316,2026-08-13,4,A (06-14),L2,FUN-B15,1.5,12:00,3,1499.31
316,2026-08-13,4,A (06-14),L2,FUN-B15,1.5,12:00,4,1503.92
316,2026-08-13,4,A (06-14),L2,FUN-B15,1.5,12:00,5,1502.9
317,2026-08-13,4,B (14-22),L2,NEC-D15,1.5,14:00,1,1506.01
317,2026-08-13,4,B (14-22),L2,NEC-D15,1.5,14:00,2,1498.27
317,2026-08-13,4,B (14-22),L2,NEC-D15,1.5,14:00,3,1500.62
317,2026-08-13,4,B (14-22),L2,NEC-D15,1.5,14:00,4,1498.06
317,2026-08-13,4,B (14-22),L2,NEC-D15,1.5,14:00,5,1500.01
318,2026-08-13,4,B (14-22),L2,NEC-D15,1.5,16:00,1,1510.07
318,2026-08-13,4,B (14-22),L2,NEC-D15,1.5,16:00,2,1496.89
318,2026-08-13,4,B (14-22),L2,NEC-D15,1.5,16:00,3,1504.68
318,2026-08-13,4,B (14-22),L2,NEC-D15,1.5,16:00,4,1503.65
318,2026-08-13,4,B (14-22),L2,NEC-D15,1.5,16:00,5,1505.44
319,2026-08-13,4,B (14-22),L2,NEC-D15,1.5,18:00,1,1496.82
319,2026-08-13,4,B (14-22),L2,NEC-D15,1.5,18:00,2,1505.17
319,2026-08-13,4,B (14-22),L2,NEC-D15,1.5,18:00,3,1504.89
319,2026-08-13,4,B (14-22),L2,NEC-D15,1.5,18:00,4,1502.85
319,2026-08-13,4,B (14-22),L2,NEC-D15,1.5,18:00,5,1499.88
320,2026-08-13,4,B (14-22),L2,NEC-D15,1.5,20:00,1,1500.92
320,2026-08-13,4,B (14-22),L2,NEC-D15,1.5,20:00,2,1509.37
320,2026-08-13,4,B (14-22),L2,NEC-D15,1.5,20:00,3,1505.79
320,2026-08-13,4,B (14-22),L2,NEC-D15,1.5,20:00,4,1502.28
320,2026-08-13,4,B (14-22),L2,NEC-D15,1.5,20:00,5,1502.11
321,2026-08-13,4,C (22-06),L2,FUN-B15,1.5,22:00,1,1511.58
321,2026-08-13,4,C (22-06),L2,FUN-B15,1.5,22:00,2,1509.18
321,2026-08-13,4,C (22-06),L2,FUN-B15,1.5,22:00,3,1516.6
321,2026-08-13,4,C (22-06),L2,FUN-B15,1.5,22:00,4,1500.68
321,2026-08-13,4,C (22-06),L2,FUN-B15,1.5,22:00,5,1511.38
322,2026-08-13,4,C (22-06),L2,FUN-B15,1.5,00:00,1,1495.71
322,2026-08-13,4,C (22-06),L2,FUN-B15,1.5,00:00,2,1509.51
322,2026-08-13,4,C (22-06),L2,FUN-B15,1.5,00:00,3,1510.74
322,2026-08-13,4,C (22-06),L2,FUN-B15,1.5,00:00,4,1503.76
322,2026-08-13,4,C (22-06),L2,FUN-B15,1.5,00:00,5,1501.6
323,2026-08-13,4,C (22-06),L2,FUN-B15,1.5,02:00,1,1503.06
323,2026-08-13,4,C (22-06),L2,FUN-B15,1.5,02:00,2,1504.11
323,2026-08-13,4,C (22-06),L2,FUN-B15,1.5,02:00,3,1518.76
323,2026-08-13,4,C (22-06),L2,FUN-B15,1.5,02:00,4,1499.33
323,2026-08-13,4,C (22-06),L2,FUN-B15,1.5,02:00,5,1503.96
324,2026-08-13,4,C (22-06),L2,FUN-B15,1.5,04:00,1,1497.0
324,2026-08-13,4,C (22-06),L2,FUN-B15,1.5,04:00,2,1516.89
324,2026-08-13,4,C (22-06),L2,FUN-B15,1.5,04:00,3,1510.66
324,2026-08-13,4,C (22-06),L2,FUN-B15,1.5,04:00,4,1511.88
324,2026-08-13,4,C (22-06),L2,FUN-B15,1.5,04:00,5,1513.55
325,2026-08-14,4,A (06-14),L2,NEC-D15,1.5,06:00,1,1503.76
325,2026-08-14,4,A (06-14),L2,NEC-D15,1.5,06:00,2,1506.78
325,2026-08-14,4,A (06-14),L2,NEC-D15,1.5,06:00,3,1501.67
325,2026-08-14,4,A (06-14),L2,NEC-D15,1.5,06:00,4,1498.06
325,2026-08-14,4,A (06-14),L2,NEC-D15,1.5,06:00,5,1510.91
326,2026-08-14,4,A (06-14),L2,NEC-D15,1.5,08:00,1,1506.16
326,2026-08-14,4,A (06-14),L2,NEC-D15,1.5,08:00,2,1505.8
326,2026-08-14,4,A (06-14),L2,NEC-D15,1.5,08:00,3,1504.67
326,2026-08-14,4,A (06-14),L2,NEC-D15,1.5,08:00,4,1502.35
326,2026-08-14,4,A (06-14),L2,NEC-D15,1.5,08:00,5,1504.89
327,2026-08-14,4,A (06-14),L2,NEC-D15,1.5,10:00,1,1507.95
327,2026-08-14,4,A (06-14),L2,NEC-D15,1.5,10:00,2,1501.63
327,2026-08-14,4,A (06-14),L2,NEC-D15,1.5,10:00,3,1507.09
327,2026-08-14,4,A (06-14),L2,NEC-D15,1.5,10:00,4,1492.74
327,2026-08-14,4,A (06-14),L2,NEC-D15,1.5,10:00,5,1499.21
328,2026-08-14,4,A (06-14),L2,NEC-D15,1.5,12:00,1,1508.2
328,2026-08-14,4,A (06-14),L2,NEC-D15,1.5,12:00,2,1495.68
328,2026-08-14,4,A (06-14),L2,NEC-D15,1.5,12:00,3,1503.9
328,2026-08-14,4,A (06-14),L2,NEC-D15,1.5,12:00,4,1505.45
328,2026-08-14,4,A (06-14),L2,NEC-D15,1.5,12:00,5,1508.34
329,2026-08-14,4,B (14-22),L2,CIT-L15,1.5,14:00,1,1503.23
329,2026-08-14,4,B (14-22),L2,CIT-L15,1.5,14:00,2,1502.04
329,2026-08-14,4,B (14-22),L2,CIT-L15,1.5,14:00,3,1503.11
329,2026-08-14,4,B (14-22),L2,CIT-L15,1.5,14:00,4,1503.04
329,2026-08-14,4,B (14-22),L2,CIT-L15,1.5,14:00,5,1500.35
330,2026-08-14,4,B (14-22),L2,CIT-L15,1.5,16:00,1,1503.57
330,2026-08-14,4,B (14-22),L2,CIT-L15,1.5,16:00,2,1491.3
330,2026-08-14,4,B (14-22),L2,CIT-L15,1.5,16:00,3,1505.15
330,2026-08-14,4,B (14-22),L2,CIT-L15,1.5,16:00,4,1501.65
330,2026-08-14,4,B (14-22),L2,CIT-L15,1.5,16:00,5,1510.74
331,2026-08-14,4,B (14-22),L2,CIT-L15,1.5,18:00,1,1513.24
331,2026-08-14,4,B (14-22),L2,CIT-L15,1.5,18:00,2,1499.85
331,2026-08-14,4,B (14-22),L2,CIT-L15,1.5,18:00,3,1516.09
331,2026-08-14,4,B (14-22),L2,CIT-L15,1.5,18:00,4,1504.08
331,2026-08-14,4,B (14-22),L2,CIT-L15,1.5,18:00,5,1506.04
332,2026-08-14,4,B (14-22),L2,CIT-L15,1.5,20:00,1,1497.38
332,2026-08-14,4,B (14-22),L2,CIT-L15,1.5,20:00,2,1500.76
332,2026-08-14,4,B (14-22),L2,CIT-L15,1.5,20:00,3,1506.68
332,2026-08-14,4,B (14-22),L2,CIT-L15,1.5,20:00,4,1510.81
332,2026-08-14,4,B (14-22),L2,CIT-L15,1.5,20:00,5,1495.78
